osm_id,longitude,latitude
node/9665477257,77.5716993,13.1026376
node/9665478208,77.5716743,13.1030847
node/9665482411,77.5712783,13.1016231
node/9665489494,77.571688,13.1030029
node/9665497183,77.5703398,13.1014341
node/9665502777,77.5705199,13.104195
node/9665502845,77.5716845,13.1035914
node/9665505714,77.5717002,13.102601
node/9665506445,77.571669,13.1034328
node/9665511591,77.5697522,13.102758
node/9665530960,77.5703728,13.1010112
node/9665530961,77.5703554,13.1012347
node/9665535794,77.5698796,13.1035449
node/9665544566,77.5716596,13.1040904
node/9665553853,77.571434,13.1041205
node/9665554245,77.571149,13.1041437
node/9665554927,77.5700217,13.1042173
node/9665556228,77.5705353,13.1015042
node/9665560720,77.5700543,13.1042329
node/9665561934,77.5709655,13.1014636
node/9665563270,77.5699682,13.1008634
node/9665566239,77.5698344,13.1033312
node/9665569767,77.5716925,13.1017214
node/9665574996,77.5716959,13.1019692
node/9665577297,77.5706272,13.1014486
node/9665577298,77.5716997,13.1022468
node/9665580267,77.5709512,13.1017181
node/9683358253,77.5699384,13.103823
node/9683358254,77.5701468,13.1037994
node/9683358255,77.5708343,13.1037355
node/9683358256,77.571091,13.1037189
node/9683358257,77.571205,13.103716
node/9683358258,77.5712753,13.103676
node/9683358259,77.5712819,13.1034127
node/9683358260,77.5710628,13.1033042
node/9683358261,77.5709822,13.1033049
node/9683358262,77.5707111,13.103292
node/9683358263,77.5706774,13.103464
node/9683358264,77.5704349,13.1034526
node/9683358265,77.5702517,13.1034605
node/9683358266,77.5702898,13.1036402
node/9683358267,77.5701876,13.1031451
node/9683358268,77.5702312,13.1025895
node/9683358269,77.5702111,13.1027111
node/9683358270,77.5702107,13.1028683
node/9683358271,77.5701682,13.1029369
node/9683358272,77.5704769,13.1029386
node/9683358273,77.57086,13.1029708
node/9683358274,77.5711035,13.1029668
node/9683358275,77.5713042,13.1029907
node/9683358276,77.5712897,13.1032893
node/9683358277,77.571498,13.1029967
node/9683358278,77.5703913,13.1025969
node/9683358279,77.570708,13.1026182
node/9683358280,77.5713277,13.1026355
node/9683358281,77.5709331,13.102607
node/9683358282,77.5706294,13.1025756
node/9683358283,77.5702635,13.1019815
node/9683358284,77.5703137,13.1015255
node/9683358285,77.5703534,13.1003948
node/9683358286,77.5705869,13.1023839
node/9683358287,77.5705928,13.1021612
node/9683358288,77.5705988,13.1019578
node/9683358289,77.5709439,13.1024325
node/9683358290,77.5724983,13.1040742
node/9683358291,77.5725049,13.1043636
node/9683358292,77.572506,13.1046296
node/9683358293,77.5725191,13.1049424
node/9683358294,77.5725256,13.1052168
node/9683358295,77.5724677,13.1053179
node/9683358296,77.5721728,13.1053392
node/9683358297,77.5717726,13.1053624
node/9683358298,77.5716465,13.105372
node/9683358299,77.5714166,13.105386
node/9683358300,77.5710372,13.1054095
node/9683358301,77.5707045,13.1054285
node/9683358302,77.5710628,13.1049829
node/9683358303,77.5729334,13.1051357
node/9683358304,77.572985,13.1051113
node/9683358305,77.5730089,13.1049588
node/9683358306,77.5729825,13.1048109
node/9683358307,77.5729765,13.104905
node/9683358308,77.5730643,13.1045714
node/9683358309,77.5730003,13.1045597
node/9683358310,77.5730824,13.104321
node/9683358311,77.573045,13.104073
node/9683358312,77.5731322,13.1038369
node/9683358313,77.5730619,13.103749
node/9683358314,77.5731499,13.1034957
node/9683358315,77.5731272,13.1031592
node/9683358316,77.5731629,13.102626
node/9683372417,77.5729704,13.1026798
node/9683372418,77.5728028,13.1026727
node/9683372419,77.5724814,13.1026672
node/9683372420,77.5722902,13.102665
node/9683372421,77.5717571,13.1051807
node/9683372422,77.5717246,13.1045923
node/9683372423,77.5717091,13.1042653
node/9683372424,77.5706869,13.1037487
node/9683372425,77.5712724,13.1038928
node/9683372426,77.5709215,13.1015352
node/9683372427,77.5709527,13.101101
node/9683372428,77.5709914,13.1008204
node/9683372429,77.5706592,13.1006283
node/9683372430,77.5706286,13.1008883
node/9683372431,77.5706227,13.101051
node/9683372432,77.5713099,13.1011185
node/9683372433,77.5713095,13.101739
node/9683372434,77.5713846,13.1019794
node/9683372435,77.5713255,13.1022204
node/9683372436,77.5714806,13.1017422
node/9685650417,77.5713219,13.1041197
node/9685650517,77.5709127,13.1041537
node/9685650617,77.5706993,13.1041704
node/9685650618,77.5699428,13.1011591
node/9685650619,77.5709099,13.0993653
node/9685650620,77.5710442,13.0988611
node/9685650817,77.5703381,13.1041758
node/9685651417,77.569846,13.1030563
node/9685651517,77.569819,13.1029362
node/9685651518,77.5698118,13.1025467
node/9685651519,77.5698649,13.1018715
node/9685651520,77.5699132,13.1016752
node/9685651617,77.5697979,13.1025427
node/9685651618,77.5698176,13.1022729
node/9685651619,77.569929,13.1014947
node/9685651620,77.5699426,13.1014941
node/9685651621,77.5702629,13.0999721
node/9685651622,77.5704019,13.0998183
node/9685651623,77.5706215,13.0994811
node/9685651717,77.5699596,13.1007088
node/9685651718,77.5705531,13.0996091
node/9685651719,77.5708426,13.0995266
node/9685651817,77.5700146,13.1003358
node/9685651818,77.5700946,13.1002395
node/9685652917,77.5710173,13.0992184
node/9685653117,77.5721157,13.0990731
node/9685653217,77.5731559,13.0994565
node/9693028582,77.5728921,13.1061453
node/9693060587,77.5726399,13.1061955
node/9693074303,77.5729198,13.1055692
node/9693074304,77.5725328,13.1062085
node/9693075713,77.5729227,13.1053512
node/9693079603,77.5721619,13.1062353
node/9693079604,77.5717879,13.106143
node/9693079605,77.571777,13.1059111
node/9693079606,77.571767,13.1056972
node/9693091972,77.5728917,13.1062245
node/9693097772,77.572903,13.1058493
node/9732657617,77.5729012,13.106421
node/9732657618,77.5740354,13.1083895
node/9732657619,77.5750499,13.1080397
node/9732657620,77.5751194,13.1088248
node/9732657621,77.5768915,13.1091721
node/9732657622,77.5783597,13.1091427
node/9732657623,77.5780125,13.1083069
node/9732657717,77.572904,13.1067068
node/9732657718,77.572884,13.1075753
node/9732657719,77.5735466,13.1085105
node/9732657720,77.5784732,13.1088352
node/9732658017,77.5732436,13.1076256
node/9732658018,77.5755481,13.1088393
node/9732658019,77.576666,13.1091907
node/9732658020,77.5779731,13.1091442
node/9732658117,77.574587,13.1081621
node/9732658118,77.5772784,13.1091639
node/9732658617,77.5778724,13.1091462
node/9732746118,77.572911,13.1073082
node/9732746119,77.5743068,13.1082226
node/9732746121,77.5765235,13.109139
node/9732746122,77.5771172,13.1091636
node/9732746123,77.5773382,13.1091615
node/9732746124,77.5781689,13.1091556
node/9732746125,77.5775434,13.1076969
node/9732746126,77.5774028,13.10745
node/9732746127,77.5781607,13.1068955
node/9732746128,77.5779596,13.1065307
node/9732746129,77.5779007,13.106427
node/9732746130,77.5776939,13.106465
node/9732746131,77.5775001,13.1065224
node/9732746132,77.5772631,13.1066112
node/9732746917,77.5729125,13.1061432
node/9732746918,77.5729109,13.1070106
node/9732746919,77.5734558,13.1083024
node/9732746920,77.5747438,13.1080277
node/9732746921,77.5751198,13.1091494
node/9732746922,77.57853,13.1091592
node/9732746923,77.5781887,13.1084917
node/9732746924,77.5781803,13.1069315
node/9732746925,77.5780599,13.1067002
node/9732746926,77.5767298,13.1067772
node/9732746927,77.5759705,13.1070148
node/9732746928,77.5756705,13.1068356
node/9732747017,77.5729173,13.1078334
node/9732747018,77.5757753,13.1088108
node/9732747019,77.5783123,13.10916
node/9732747020,77.5783649,13.1086983
node/9732747021,77.5778605,13.1081341
node/9732747022,77.577681,13.1079139
node/9732747023,77.5772925,13.1073989
node/9732747024,77.5765781,13.1068064
node/9732747117,77.5732286,13.1079009
node/9732747118,77.5737698,13.1084641
node/9732747217,77.575104,13.1085819
node/9732747219,77.5776624,13.1091484
node/9732747220,77.5778067,13.1091539
node/9732747221,77.5787182,13.109116
node/9732747222,77.5773893,13.106563
node/9732747223,77.5770236,13.1066862
node/9732747224,77.5763869,13.1068727
node/9732747225,77.5761539,13.106955
node/9732747226,77.5757568,13.1070703
node/9732748817,77.5756003,13.1065994
node/9737659817,77.5734976,13.1048526
node/9737659818,77.5739278,13.1048228
node/9737659819,77.5744797,13.1040883
node/9737659820,77.5744473,13.1047298
node/9737659821,77.5751095,13.1038037
node/9737659822,77.5751748,13.1044421
node/9737659823,77.5734878,13.1040169
node/9737659824,77.5736687,13.1065571
node/9737659825,77.5739402,13.1076805
node/9737659826,77.5747232,13.1074354
node/9737659917,77.573627,13.104847
node/9737659918,77.5741755,13.104773
node/9737659919,77.5741588,13.1045369
node/9737659920,77.5744578,13.1046208
node/9737659921,77.5749076,13.104712
node/9737659922,77.574927,13.103688
node/9737659923,77.5747547,13.1038433
node/9737659924,77.575131,13.1041081
node/9737659925,77.5751975,13.1046336
node/9737659926,77.5744978,13.1042335
node/9737659927,77.5738252,13.1041341
node/9737659928,77.5738224,13.1039821
node/9737659929,77.5736462,13.1047954
node/9737659930,77.5733252,13.1048652
node/9737659931,77.5736488,13.1077713
node/9737660018,77.5739444,13.107668
node/9737660117,77.5741538,13.1048109
node/9737660118,77.5741157,13.1041315
node/9737660119,77.5744806,13.1042845
node/9737660120,77.5743255,13.1043138
node/9737660121,77.575201,13.1046592
node/9737660122,77.5735119,13.1041764
node/9737660123,77.573534,13.1044847
node/9737660124,77.5730234,13.1048801
node/9737660125,77.5734398,13.1078411
node/9737660126,77.5747715,13.1074108
node/9737660217,77.5741434,13.1043461
node/9737660218,77.5745242,13.1038598
node/9737660317,77.5740935,13.1039282
node/9737660318,77.5749484,13.1040377
node/9737660319,77.5735262,13.1043437
node/9737660320,77.573511,13.1060753
node/9737660417,77.5742775,13.1039021
node/9737660418,77.57355,13.1046588
node/9737660419,77.574438,13.1075253
node/9737660617,77.5747035,13.1046974
node/9737660817,77.5750098,13.1046558
node/9737660818,77.5749734,13.1044704
node/9737660819,77.5751568,13.1042582
node/9737660820,77.5747151,13.1043555
node/9737660821,77.5746945,13.1042304
node/9737660822,77.5738832,13.1047912
node/9737660823,77.5738411,13.1043521
node/9737660824,77.5731696,13.1048744
node/9737660825,77.5735949,13.1063038
node/9737660826,77.5737855,13.1070775
node/9737660827,77.5738585,13.1073397
node/9737660828,77.5741272,13.1076277
node/9737660917,77.5749561,13.1042283
node/9737660918,77.5737209,13.1067861
node/9737663717,77.5731661,13.1061173
node/9749855618,77.5735587,13.1025803
node/9749864717,77.5736718,13.1065983
node/9749864718,77.5747192,13.1074359
node/9749864719,77.574601,13.1067401
node/9749864720,77.575275,13.1068168
node/9749864721,77.576001,13.1059027
node/9749864722,77.5759587,13.1061931
node/9749864723,77.5755407,13.1063123
node/9749864724,77.5749102,13.1026411
node/9749864725,77.5757246,13.1025623
node/9749864726,77.5736169,13.1028045
node/9749864917,77.5737974,13.1071115
node/9749864918,77.5746015,13.106879
node/9749864919,77.5747389,13.1057739
node/9749864920,77.5758272,13.1054207
node/9749864921,77.5760337,13.1061148
node/9749864922,77.5755578,13.1025892
node/9749864923,77.5765978,13.1024532
node/9749865017,77.5738572,13.1074192
node/9749865018,77.5753442,13.1066261
node/9749865019,77.5748814,13.105561
node/9749865020,77.5753836,13.1054891
node/9749865117,77.573916,13.1076298
node/9749865118,77.5755262,13.1071473
node/9749865119,77.5748604,13.1061854
node/9749865120,77.5747923,13.1060183
node/9749865121,77.5768561,13.1019232
node/9749865217,77.5741889,13.1076025
node/9749865218,77.5749013,13.1069243
node/9749865219,77.574975,13.1065987
node/9749865220,77.5758806,13.1054068
node/9749865221,77.5757847,13.1062378
node/9749865222,77.5764196,13.1024863
node/9749865223,77.5768823,13.102232
node/9749865224,77.5767846,13.1007713
node/9749865225,77.5735595,13.102105
node/9749865226,77.5735576,13.1022511
node/9749865317,77.574982,13.1026305
node/9749865318,77.5746636,13.1008257
node/9749865319,77.573332,13.1027379
node/9749865717,77.5735545,13.1023766
node/9750887156,77.5731661,13.1023547
node/9750887157,77.5737754,13.1019159
node/9750887158,77.5739982,13.1017839
node/9750887159,77.5742321,13.1016202
node/9750887160,77.5743776,13.1014914
node/9750887161,77.5767792,13.1006856
node/9750887162,77.5767963,13.1011045
node/9750887163,77.5768085,13.1012164
node/9750887164,77.5768208,13.1014163
node/9750887165,77.5768427,13.1018137
node/9750887166,77.5768647,13.1021065
node/9750887167,77.5761366,13.1025057
node/9750894596,77.5758318,13.1025544
node/9750894597,77.5752869,13.1025842
node/9750894598,77.5752041,13.102553
node/9750894599,77.5758869,13.1028129
node/9750894600,77.5756907,13.1028609
node/9750894601,77.5752746,13.1028739
node/9750894602,77.5759083,13.1030239
node/9750894603,77.5759103,13.1030968
node/9750894604,77.5757327,13.103144
node/9750894605,77.5756993,13.1033058
node/9750894606,77.5755272,13.1033473
node/9754463932,77.5752392,13.1030665
node/9754463933,77.5752464,13.1032619
node/9754463934,77.5752551,13.1035098
node/9754463935,77.5749797,13.1035262
node/9754463936,77.5749478,13.103507
node/9754463938,77.5749166,13.1032609
node/9754463939,77.5749393,13.1035805
node/9754463940,77.5751222,13.1039942
node/9754463941,77.5752411,13.1049663
node/9754463942,77.5752747,13.1052614
node/9754480916,77.5755525,13.1054592
node/9754499617,77.5737616,13.106024
node/9754499618,77.5743552,13.10594
node/9754499619,77.5744072,13.1061602
node/9754499620,77.5744947,13.1065009
node/9754499621,77.5745394,13.1066296
node/9754499622,77.5750775,13.1055555
node/9754499623,77.5751246,13.1056992
node/9754499624,77.5751747,13.1058825
node/9754499625,77.57524,13.1061275
node/9754499626,77.575283,13.106267
node/9754499627,77.5753201,13.1055174
node/9754499628,77.5753649,13.1057007
node/9754499630,77.5753993,13.1058724
node/9754499631,77.5754475,13.1060745
node/9754499632,77.5754996,13.1062529
node/9754499633,77.5759047,13.1067158
node/9754499634,77.5758516,13.1065499
node/9754499635,77.5760344,13.1065087
node/9754499636,77.5761648,13.106629
node/9754499637,77.5761848,13.1065947
node/9754499638,77.5763386,13.1065604
node/9754499639,77.5764864,13.1065565
node/9780918368,77.5540479,13.0137486
node/9784652320,77.5715634,12.9929539
node/9787600417,77.5747808,13.1046879
node/9844483235,77.6974203,12.9367707
node/9844483236,77.697346,12.9365406
node/9844483237,77.6974807,12.9364395
node/9854961748,77.7000546,12.9379202
node/9872645106,77.5543752,12.9895223
node/10276162814,77.5495237,12.9993557
node/10276162815,77.5497343,12.9993779
node/10279677010,77.5963001,12.9746134
node/10279677026,77.5846097,12.9780288
node/10279677060,77.5574175,12.9841804
node/10696364396,77.5901503,13.0424858
node/10696364397,77.5901007,13.0425303
node/10696364398,77.5902717,13.04274
node/10696364399,77.5901934,13.0427705
node/10696364400,77.5905613,13.0432383
node/10696364401,77.5904295,13.0431086
node/10696364402,77.5903183,13.0428606
node/10696364403,77.5902491,13.0428869
node/10696364404,77.5899878,13.0428967
node/10696422405,77.5900298,13.0431764
node/10696422406,77.5902788,13.0432509
node/10696422407,77.5903609,13.0431278
node/10696422408,77.5905107,13.0433152
node/10696422409,77.5904394,13.0432915
node/10696422410,77.5905877,13.0434847
node/10696422411,77.5904534,13.0434639
node/10696422412,77.5905848,13.0435962
node/10696422413,77.5905474,13.0437364
node/10696422414,77.5906645,13.0437902
node/10696422415,77.5906935,13.0439175
node/10696422416,77.5905886,13.0439795
node/10696422417,77.5907728,13.0440817
node/10696422418,77.5907136,13.0441916
node/10696422419,77.5906165,13.044234
node/10696422420,77.5907996,13.0443145
node/10696422421,77.5908298,13.0445734
node/10696422422,77.5907494,13.0444592
node/10696422423,77.5906333,13.0445473
node/10696422424,77.5907784,13.0447039
node/10696422425,77.5908599,13.0448029
node/10696422426,77.590803,13.0449225
node/10696422427,77.5906824,13.0450128
node/10696422428,77.5907226,13.0452836
node/10696422429,77.5908476,13.0453217
node/10696422430,77.5908018,13.0455806
node/10696422431,77.5909384,13.0455516
node/10696422432,77.5925106,13.048819
node/10696422433,77.588725,13.042616
node/10696422434,77.588733,13.0426578
node/10696422435,77.5889724,13.0427196
node/10696422436,77.5889867,13.0427072
node/10696422437,77.5891833,13.0427365
node/10696422438,77.5891817,13.0427813
node/10696422439,77.589391,13.042803
node/10696422440,77.5893958,13.0428308
node/10696422441,77.589659,13.0428462
node/10696422442,77.5896575,13.0428787
node/10696422443,77.5898921,13.0429065
node/10696422444,77.5899001,13.0428679
node/10696422445,77.5926736,13.0492363
node/10696422446,77.5923564,13.0484664
node/10696422447,77.5931526,13.0420012
node/10696422448,77.5930563,13.0420277
node/10696422449,77.5929476,13.0420597
node/10696422450,77.5927246,13.0421413
node/10696422451,77.5924426,13.0422274
node/10696422452,77.592198,13.0423035
node/10696422453,77.5920066,13.0423565
node/10696422454,77.5916488,13.0424546
node/10696422455,77.5914393,13.0424988
node/10696422456,77.5913193,13.0425418
node/10696422457,77.5910848,13.0425981
node/10696422458,77.5904874,13.0425114
