osm_id,crossing_type,signals,markings,crossing_island,tactile_paving,longitude,latitude
node/10036417980,,,,,,77.5859801,12.9837803
node/10036417983,,,,,,77.5862268,12.983836
node/10036417988,,,,,,77.5864594,12.9838886
node/10038427180,,,,,,77.7314421,12.9883378
node/10038438805,,,,,,77.6008162,12.9709055
node/10038438810,uncontrolled,,no,,,77.5992151,12.9728181
node/10038442436,,,,,,77.6044842,12.9718179
node/10038561247,,,,,,77.6013701,12.9741724
node/10038561262,,,,,,77.6021259,12.9729997
node/10038561273,,,,,,77.6026063,12.9728592
node/10039209923,,,,,,77.5350813,13.0349924
node/10043347907,,,,,,77.6116446,12.9353721
node/10043347908,traffic_signals,yes,zebra,,,77.6123417,12.9344997
node/10043347909,traffic_signals,yes,zebra,no,no,77.6122378,12.9344425
node/10043935984,,,,,,77.6098148,12.973189
node/10043935985,,,,,,77.6083276,12.9725616
node/10043935986,,,,,,77.6087377,12.9727685
node/10044013205,traffic_signals,,,,,77.5884199,12.9674483
node/10044013208,traffic_signals,,zebra,,,77.5874582,12.9677767
node/10044013419,uncontrolled,,yes,,,77.5870786,12.9679669
node/10044013476,,,,,,77.5839886,12.9748867
node/10044013477,uncontrolled,,zebra,,,77.5871031,12.9679909
node/10045742299,traffic_signals,,zebra,no,no,77.7150265,12.9560123
node/10045742302,marked,,yes,,,77.7150065,12.9557717
node/10045742304,marked,,yes,,,77.7146036,12.956042
node/10045742307,marked,,yes,,,77.7145855,12.9558036
node/10049312950,,,,,,77.6380232,12.9130193
node/10049312956,unmarked,,no,,,77.6420492,12.9122925
node/10049312964,uncontrolled,,zebra,,,77.6447995,12.9121029
node/10049312966,uncontrolled,,zebra,,,77.6445314,12.9120381
node/10049386161,unmarked,,,,,77.6490535,12.9118437
node/10049386164,uncontrolled,,,,,77.65183,12.9118587
node/10049386165,uncontrolled,,,,,77.6518949,12.9118601
node/10049434084,unmarked,,,,,77.6447311,12.912879
node/10049434085,unmarked,,,,,77.6447518,12.9133532
node/10051271538,uncontrolled,,yes,,,77.7360346,12.9569816
node/10051271539,uncontrolled,,yes,,,77.7360469,12.9569069
node/10051271546,,no,no,no,,77.7359316,12.9570039
node/10051271550,,no,,,,77.7376829,12.9571299
node/10051271551,,no,,,,77.7379486,12.9571299
node/10051271552,,no,,,,77.7382221,12.9571216
node/10051271553,,no,,,,77.7385472,12.9571116
node/10051271560,,,,,,77.7341474,12.9565471
node/10051271561,,,,,,77.7343867,12.9565887
node/10051271568,,,zebra,,,77.7309308,12.9562024
node/10051271569,,no,zebra,,,77.7309295,12.9561277
node/10060517301,uncontrolled,,,,,77.5871123,12.9693145
node/10060517355,,,,,,77.5854496,12.9642014
node/10060517359,,,,,,77.5857755,12.9645481
node/10060517438,,,,,,77.5974713,12.9710555
node/10060571631,,,,,,77.5985665,12.9666362
node/10060645476,,,,,,77.6011791,12.9721766
node/10060645493,,,,,,77.6008444,12.9705676
node/10060645499,,,,,,77.6009258,12.9710268
node/10060645503,,,,,,77.6008054,12.9703897
node/10060645509,,,,,,77.6006491,12.9697257
node/10060658417,,,,,,77.6005039,12.9695736
node/10060658427,,,,,,77.6011035,12.9683601
node/10060658439,traffic_signals,,,,,77.6000541,12.9679707
node/10060658454,marked,,yes,,,77.5982021,12.966078
node/10060658457,,,,,,77.5979178,12.9658353
node/10060658464,,,,,,77.5981457,12.9660272
node/10060658497,marked,,,,,77.596224,12.9648782
node/10060658528,,,,,,77.5955571,12.963023
node/10060658542,,,,,,77.5958355,12.9632983
node/10066902918,unmarked,,no,,,77.6417133,12.9121371
node/10066902922,unmarked,,,,,77.6426883,12.9121232
node/10066902924,uncontrolled,,zebra,no,no,77.639998,12.9122368
node/10067187052,,no,no,no,,77.7124344,12.9702431
node/10067233799,marked,,,,,77.6905222,12.9337975
node/10067234342,unmarked,,yes,,,77.701542,12.9681628
node/10068631836,uncontrolled,,zebra,,,77.6877992,12.9551505
node/10068631837,uncontrolled,,zebra,,,77.6878136,12.9550716
node/10068631839,uncontrolled,,zebra,,,77.6717341,12.9578695
node/10068657831,marked,,yes,,,77.714835,12.956154
node/10068657832,marked,,yes,,,77.7149247,12.9561378
node/10068685436,,,,,,77.6416571,12.9596021
node/10068685439,,no,no,,,77.6415415,12.9603055
node/10068685440,,,,,,77.641766,12.9602817
node/10068943015,,,,,,77.6224586,12.9422184
node/10068943016,,,,,,77.6203294,12.9404384
node/10068956717,,,,,,77.6186891,12.9377464
node/10068956718,,,,,,77.6184019,12.9370493
node/10068956719,,,,,,77.6181616,12.9367723
node/10068956720,,,,,,77.6178783,12.9364909
node/10068956721,,,,,,77.6172376,12.9362593
node/10068956722,,,,,,77.6167918,12.9362392
node/10068956724,uncontrolled,,zebra,no,no,77.6269885,12.9373785
node/10068956725,traffic_signals,,zebra,no,no,77.6270563,12.9372886
node/10068956727,,,,,,77.6264454,12.9380793
node/10068956728,,,,,,77.625528,12.9398616
node/10068956729,,,,,,77.624961,12.9405172
node/10068956730,,,,,,77.6244866,12.9410126
node/10068956731,,,,,,77.6241951,12.9412985
node/10068956732,traffic_signals,,,no,,77.6228892,12.9425201
node/10068956753,traffic_signals,,zebra,no,no,77.6226933,12.9424392
node/10068956754,traffic_signals,,yes,,,77.6226414,12.942486
node/10068956757,traffic_signals,yes,zebra,,,77.622553,12.9427312
node/10068956786,traffic_signals,yes,zebra,no,no,77.6124336,12.9343269
node/10068956787,traffic_signals,yes,zebra,no,no,77.6123276,12.9342679
node/10068956789,,,,,,77.6167542,12.9362386
node/10068956790,,,,,,77.6158761,12.9360584
node/10068956791,unmarked,,,,,77.6153565,12.935787
node/10068956792,,,,,,77.612557,12.9344021
node/10068956820,,,,,,77.617012,12.9364005
node/10068956825,uncontrolled,,,,,77.6149319,12.9357763
node/10068956826,uncontrolled,,,,,77.615618,12.9361265
node/10068956830,,,,,,77.621474,12.9416473
node/10068956831,,,,,,77.6212008,12.9414383
node/10068956833,,,,,,77.6201824,12.9405304
node/10068956852,,,,,,77.6209793,12.9412691
node/10068956855,uncontrolled,yes,zebra,,,77.62251,12.9426848
node/10079035457,traffic_signals,,zebra,no,no,77.6962825,12.9953741
node/10079035488,marked,,zebra,,,77.7337851,12.987949
node/10079828856,,,,,,77.6578711,12.9913985
node/10079828862,,,,,,77.6590613,12.9920219
node/10079828873,unmarked,,,,,77.659784,12.9926566
node/10079828877,,,,,,77.6626052,12.9937172
node/10079828915,unmarked,,,,,77.6612221,12.9933598
node/10080442509,uncontrolled,,zebra,,,77.6066483,12.9780107
node/10080463634,marked,,,,,77.6043929,12.9819367
node/10080463644,traffic_signals,,zebra,,,77.5971519,12.9825759
node/10080463646,marked,,,,,77.5968061,12.981824
node/10080463647,marked,,,,,77.5968362,12.9817823
node/10080463650,,,,,,77.5971788,12.9815055
node/10080463651,,,,,,77.5971501,12.9818007
node/10080463659,uncontrolled,,zebra,,,77.5971266,12.9814242
node/10080463670,,,,,,77.5962879,12.9831276
node/10080463673,traffic_signals,,zebra,,,77.5969723,12.9827992
node/10082172708,,,,,,77.5888858,12.9846188
node/10082185830,unmarked,,no,,,77.5886288,12.9766967
node/10082185841,,yes,,,,77.5867932,12.9816237
node/10082185861,,,,,,77.5847895,12.9783883
node/10082185862,,,,,,77.5850321,12.9788531
node/10082185863,,,,,,77.5850699,12.9789197
node/10082185864,,,,,,77.5853088,12.9793201
node/10082185865,,,,,,77.5853595,12.9773852
node/10082185866,unmarked,,no,,,77.5855069,12.9796538
node/10082185868,,,,,,77.5860913,12.9768849
node/10082185869,unmarked,,no,,,77.5860812,12.9805573
node/10083741123,traffic_signals,,zebra,no,no,77.5994918,12.9765536
node/10084788480,traffic_signals,,zebra,no,,77.7273312,12.9764792
node/10086459885,uncontrolled,,zebra,,,77.5883965,12.9843652
node/10086459886,marked,,,,,77.5878916,12.9842182
node/10086459887,marked,,,,,77.5878655,12.9842983
node/10086459889,traffic_signals,,yes,,,77.5878534,12.9844096
node/10086459890,marked,,yes,,,77.5879861,12.984192
node/10086531859,,,,,,77.6009653,12.9715759
node/10091335270,traffic_signals,,,,,77.6137296,13.0265086
node/10091938364,,,,,,77.6627539,12.9592125
node/10093104866,,,,,,77.7072641,12.97025
node/10094511475,,,,,,77.5936373,13.0044784
node/10094610129,,,,,,77.5731243,13.0145717
node/10094610130,,,,,,77.5729732,13.0145617
node/10094610133,,,,,,77.5731869,13.0145759
node/10094787831,,,,,,77.5748007,13.0509942
node/10094854251,,,,,,77.6945818,12.9852729
node/10094854252,,,,,,77.6945862,12.9846039
node/10094854253,,,,,,77.6945596,12.9841173
node/10094854254,,,,,,77.6944864,12.984113
node/10094854255,,,,,,77.694465,12.9840907
node/10094854256,uncontrolled,,zebra,,,77.6942262,12.9837503
node/10099880613,,,,,,77.5873313,12.9688301
node/10099892022,,,,,,77.5866623,12.9741716
node/10099892029,uncontrolled,,zebra,,,77.5875879,12.9757299
node/10099892031,,,,,,77.5867502,12.9731059
node/10099892032,,,,,,77.5867383,12.9744183
node/10099892033,,,,,,77.5868137,12.9727002
node/10099892035,,,,,,77.5869834,12.9714203
node/10099892036,,,,,,77.5870535,12.970823
node/10099892037,,,,,,77.5871514,12.9701843
node/10099892038,,,,,,77.5871224,12.9703258
node/10099892039,,,,,,77.5873179,12.9689671
node/10100774664,,,,,,77.6189601,12.9871841
node/10100774665,,,,,,77.6191441,12.9870418
node/10100774666,,,,,,77.6177522,12.9882606
node/10100774667,,,,,,77.6187484,12.9873282
node/10110672181,,,,,,77.5536147,13.0349195
node/10110681634,,,,,,77.6546494,12.8394285
node/10110997621,,,,,,77.6070096,12.9723015
node/10111071772,,,no,,,77.5839826,13.0011421
node/10111081064,,no,no,no,,77.5842234,13.0045863
node/10111081065,,no,no,no,,77.5842336,13.0037617
node/10111081066,,,,,,77.5841549,13.0061216
node/10112888980,,,,,,77.610482,12.9699322
node/10112888981,,,,,,77.6110404,12.9679368
node/10112888982,,,,,,77.6104538,12.9700586
node/10112915070,,,,,,77.6694288,12.9863484
node/10113648620,,,,,,77.6067652,12.9718432
node/10113664620,,,,,,77.5664717,12.9728328
node/10113666742,,,,,,77.5528312,12.9609971
node/10120791895,traffic_signals,yes,,,,77.611378,12.9674614
node/10120791900,traffic_signals,yes,,no,no,77.6114224,12.967114
node/10120791903,,,,,,77.6108343,12.9671459
node/10120791905,uncontrolled,,zebra,,,77.6095197,12.9668971
node/10120791916,uncontrolled,,zebra,,,77.6075267,12.9664807
node/10120806017,traffic_signals,yes,,no,no,77.6087231,12.9667181
node/10120806018,traffic_signals,yes,,,,77.6088459,12.9666797
node/10120806021,,,,,,77.6079368,12.9663967
node/10120806023,traffic_signals,yes,,,,77.6085805,12.9666242
node/10120806024,traffic_signals,yes,,,,77.6087653,12.9665727
node/10120806029,,no,no,no,,77.6049164,12.9659872
node/10120806030,,no,no,no,,77.6058738,12.96614
node/10120806031,traffic_signals,,,,,77.6067176,12.9663045
node/10120806032,traffic_signals,,zebra,,,77.606804,12.9663248
node/10120806039,,,,,,77.6003773,12.965241
node/10120806040,,,,,,77.6008082,12.9653008
node/10120806041,,,,,,77.6010473,12.9653336
node/10120806042,unmarked,,no,no,,77.602281,12.9655036
node/10120806043,unmarked,,no,,,77.6026272,12.9655544
node/10120806044,unmarked,,no,,,77.6037478,12.9656816
node/10120806045,uncontrolled,,,,,77.6046768,12.965802
node/10120806046,,no,no,no,,77.6058154,12.9659827
node/10120806047,unmarked,,,no,,77.606208,12.9660531
node/10120806049,unmarked,,,,,77.601427,12.9654999
node/10120806052,,,,,,77.5977752,12.9650485
node/10120806053,,,,,,77.5988348,12.9651929
node/10120806054,,,,,,77.599003,12.9652141
node/10120806056,traffic_signals,,zebra,,,77.60674,12.9661196
node/10120806057,traffic_signals,,zebra,,,77.6068436,12.9661332
node/10120806064,marked,,yes,,,77.6110315,12.9671403
node/10120806065,marked,,yes,,,77.6110386,12.9671052
node/10120806067,marked,,yes,,,77.6074046,12.9662904
node/10120941844,,,,,,77.6049537,12.970446
node/10120941845,,,,,,77.6054458,12.9694387
node/10120941846,,yes,,,,77.6062586,12.9677537
node/10120941851,,,,,,77.6053183,12.9700501
node/10120941852,traffic_signals,,,,,77.6062724,12.9682804
node/10120941859,traffic_signals,,zebra,,,77.6061795,12.9680991
node/10120941860,traffic_signals,,zebra,,,77.6062845,12.9681205
node/10120941875,,,,,,77.6030472,12.9738934
node/10120941876,marked,,,,,77.6032537,12.972954
node/10120941886,marked,,,,,77.6028006,12.9755231
node/10121033906,traffic_signals,,zebra,no,no,77.5956555,12.9832786
node/10121033908,,,,,,77.5936272,12.9840276
node/10121033910,,,,,,77.5940859,12.9838743
node/10121033911,,,,,,77.595169,12.9834975
node/10121033914,,,,,,77.5951637,12.9833651
node/10121033915,,,,,,77.5954597,12.9832638
node/10121050219,traffic_signals,,zebra,,,77.5958823,12.9833528
node/10121050220,traffic_signals,,zebra,no,no,77.59597,12.9832854
node/10121050221,traffic_signals,,zebra,,,77.5956924,12.9831882
node/10121050222,traffic_signals,,zebra,,,77.5958144,12.9831375
node/10121158737,,,,,,77.5905548,12.9869497
node/10121158738,,,,,,77.5912743,12.9877446
node/10121158739,,,,,,77.5916189,12.9881528
node/10121158740,,,,,,77.5917045,12.9882562
node/10121158741,,,,,,77.5917645,12.988341
node/10121158742,,,,,,77.5919785,12.9885768
node/10121158743,,,,,,77.5921857,12.9888085
node/10121158752,,,,,,77.5897132,12.9903183
node/10121158753,unmarked,,,,,77.5905504,12.9903768
node/10121158754,,,,,,77.5909022,12.9903966
node/10121158755,,,,,,77.5911817,12.9903993
node/10121158762,unmarked,,no,,,77.5916249,12.9904619
node/10121158765,unmarked,,no,,,77.5900041,12.9904159
node/10121158766,unmarked,,no,,,77.5904232,12.9904462
node/10121158767,unmarked,,,no,,77.5905467,12.9904548
node/10121158776,traffic_signals,,zebra,no,no,77.5886327,12.9903282
node/10121158778,traffic_signals,,zebra,,,77.5927267,12.9897374
node/10121158782,uncontrolled,,zebra,,,77.5927696,12.9895576
node/10121158783,,,,,,77.5904816,12.9847504
node/10121158785,marked,,,,,77.5897213,12.9858229
node/10121158796,,,,,,77.5846661,12.9776035
node/10121158797,,,,,,77.5850208,12.9773451
node/10121158798,,,,,,77.5856195,12.9769239
node/10121158799,,,,,,77.5859295,12.9767057
node/10121158800,,,,,,77.5862362,12.9764899
node/10121158806,traffic_signals,,zebra,no,no,77.5869368,12.9760168
node/10121158807,traffic_signals,,zebra,no,no,77.5870499,12.9761372
node/10121173517,,,,,,77.5768876,12.9808393
node/10121296059,traffic_signals,yes,zebra,no,no,77.5908205,12.9779522
node/10121296060,traffic_signals,,zebra,no,no,77.5909282,12.9778582
node/10121296062,,,,,,77.5866957,12.9841653
node/10121296065,,,,,,77.5872894,12.9843915
node/10123614598,unmarked,,no,no,no,77.6141999,12.9743608
node/10123614599,,,,,,77.6143253,12.9747576
node/10123614600,,yes,,no,no,77.6138744,12.9738546
node/10123614604,,,,,,77.6123187,12.973973
node/10123614605,,,,,,77.6125855,12.9739074
node/10123614606,,,,,,77.6126515,12.9738908
node/10123614608,,,,,,77.61368,12.9736561
node/10123614610,traffic_signals,yes,zebra,no,no,77.6137622,12.9736992
node/10123614614,traffic_signals,yes,zebra,no,no,77.6139891,12.9737573
node/10123663817,uncontrolled,,zebra,no,,77.614415,12.9752034
node/10123663821,traffic_signals,,zebra,,,77.608759,12.9773837
node/10123663825,traffic_signals,,zebra,,,77.6089254,12.9771956
node/10123663828,traffic_signals,,zebra,,,77.6085662,12.9771877
node/10123663835,,,,,,77.6133183,12.9755576
node/10123663837,marked,,,,,77.6086499,12.9770901
node/10123663838,marked,,,,,77.608755,12.9770548
node/10123663854,,,,,,77.6053963,12.9840125
node/10123663855,,,,,,77.6060777,12.9838573
node/10123663858,marked,,yes,no,no,77.6070656,12.9826348
node/10123663862,marked,,yes,,,77.6077146,12.9824127
node/10123663865,uncontrolled,,zebra,,,77.6076598,12.9824316
node/10123663868,marked,,yes,,,77.6083134,12.9821929
node/10123663871,marked,,yes,,,77.6083756,12.9821729
node/10123663874,uncontrolled,,zebra,,,77.6089509,12.9819804
node/10123663877,uncontrolled,,zebra,,,77.6089962,12.9819652
node/10123663880,marked,,yes,,,77.6097827,12.9817019
node/10123663883,marked,,yes,,,77.6098421,12.9816826
node/10123663885,,,,,,77.6071332,12.9826107
node/10123663891,uncontrolled,,zebra,,,77.6062768,12.9829051
node/10123663897,,,,,,77.6058178,12.9814879
node/10123663898,,,,,,77.6062415,12.9813561
node/10123663899,,,,,,77.6070143,12.9811157
node/10123663904,,,,,,77.605971,12.981351
node/10123663905,marked,,,,,77.6054408,12.9816189
node/10123663908,uncontrolled,,,,,77.6075508,12.9808973
node/10123663912,,,,,,77.6090615,12.9784238
node/10123663913,,,,,,77.6095805,12.9798439
node/10123663914,,,,,,77.6096116,12.97993
node/10123663916,marked,yes,yes,,,77.6099872,12.9809724
node/10123663922,traffic_signals,,zebra,,,77.6101421,12.9811601
node/10123663932,traffic_signals,,zebra,no,no,77.6142862,12.9752981
node/10123752360,uncontrolled,,no,,,77.6009316,12.9796161
node/10123752371,,,,,,77.6017799,12.9768514
node/10123752377,uncontrolled,,,,,77.6093729,12.9746744
node/10123752379,traffic_signals,yes,zebra,no,no,77.6079254,12.9749558
node/10123752380,marked,,,,,77.6078044,12.9751124
node/10123752393,,,,,,77.597332,12.983757
node/10123752394,,,,,,77.5977813,12.9839058
node/10123752395,,,,,,77.5989349,12.9840988
node/10123752396,,,,,,77.5998721,12.9842847
node/10123752401,traffic_signals,,zebra,,,77.5972842,12.9826708
node/10123752402,traffic_signals,,zebra,,,77.5971451,12.9828292
node/10123752412,,,,,,77.5996212,12.9843642
node/10123826916,traffic_signals,,zebra,no,no,77.5906573,12.9779141
node/10147010946,,,,,,77.6831059,13.0059434
node/10148982082,,,,,,77.5960437,12.9635792
node/10148982083,,,,,,77.5952742,12.9627987
node/10148982084,,,,,,77.5944186,12.9623523
node/10159788188,,,,,,77.5556264,13.0122437
node/10168918040,traffic_signals,,zebra,,,77.600396,12.9679127
node/10174066543,uncontrolled,,zebra,,,77.68389,12.9109424
node/10174066572,marked,,,,,77.6711209,12.9180153
node/10174066573,marked,,,,,77.671159,12.9180964
node/10175129245,,,,,,77.584058,12.9332296
node/10175133488,,,,,,77.6113726,12.9935139
node/10175326930,,,,,,77.5702931,12.8958025
node/10177634818,,,,,,77.6821612,12.9115956
node/10177634819,,,,,,77.6822607,12.9115472
node/10177634820,,,,,,77.6827805,12.9112748
node/10177634821,,,,,,77.6828579,12.9112314
node/10177634840,,no,,,,77.6834414,12.9071932
node/10177634841,,no,,,,77.6835103,12.9079033
node/10177634842,,yes,,,,77.6835973,12.9066753
node/10177634843,,no,,,,77.6839932,12.9061224
node/10177634844,,no,,,,77.6844175,12.9053668
node/10177634845,,no,,,,77.6843557,12.9055077
node/10177634846,,no,no,no,,77.684576,12.9045444
node/10182012602,unmarked,,,,,77.6441847,12.9852407
node/10182015932,,,,,,77.7133083,12.9686728
node/10182021676,unmarked,,,,,77.7158972,12.955992
node/10182041375,,,,,,77.71559,12.9674254
node/10182141699,,no,,,,77.7278562,12.9558806
node/10182217244,,no,,,,77.7187582,12.9556739
node/10182259193,,,,,,77.5909903,13.0095392
node/10183966047,,,,,,77.5957496,12.9816166
node/10183966049,,,,,,77.5965331,12.9817151
node/10185026939,,,,,,77.6861431,12.9099857
node/10185026940,,,,,,77.6863978,12.9098852
node/10185026941,,no,,,,77.6866599,12.9097824
node/10185026942,,,,,,77.6868408,12.9097147
node/10185026943,unmarked,,,no,,77.6871021,12.9096103
node/10196255899,,,,,,77.6878353,12.9093288
node/10196255907,marked,,,,,77.6873037,12.9095901
node/10196255908,,,no,,,77.6872051,12.909574
node/10196255909,,,no,,,77.6873626,12.9095144
node/10196255910,,,no,,,77.6874735,12.9094726
node/10196255911,,,no,,,77.687574,12.9094328
node/10196262522,uncontrolled,,yes,,no,77.6839292,12.9110381
node/10196262529,,,,,,77.6849078,12.9104839
node/10199603001,uncontrolled,,,,,77.6778758,12.9138257
node/10199603002,uncontrolled,,,,,77.6779101,12.9139235
node/10199603005,unmarked,,,,,77.677757,12.913875
node/10199603006,unmarked,,,,,77.6777841,12.9139667
node/10213384348,,,,,,77.7124428,12.9781058
node/10213384351,,,,,,77.7141947,12.9778813
node/10213384352,,,,,,77.71459,12.9778252
node/10213384353,,,,,,77.7148256,12.977788
node/10213384354,unmarked,,no,no,,77.7161887,12.9777276
node/10213384355,,,,,,77.7171974,12.9774662
node/10213384361,,no,no,no,,77.7103044,12.9766017
node/10213384362,,,,,,77.7106223,12.9757299
node/10213384363,,,,,,77.7106652,12.975611
node/10213384366,uncontrolled,,zebra,no,no,77.7189598,12.9771762
