osm_id,lit,highway,geometry_type,geometry
way/376649535,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6072042, 13.0435763], [77.606968, 13.043613], [77.6068347, 13.0436289], [77.6066418, 13.0436432], [77.6063946, 13.0436545], [77.6036749, 13.0436274], [77.6016181, 13.0436279], [77.6014511, 13.0436319], [77.6003423, 13.0436585], [77.6000225, 13.0436662], [77.5998058, 13.0436588], [77.599635, 13.0436394], [77.5994459, 13.0436072], [77.5992855, 13.0435642], [77.5991173, 13.0434938], [77.5989699, 13.0434212], [77.5988051, 13.0433203]]}"
way/376656219,yes,tertiary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6623971, 13.0093149], [77.6623703, 13.009653], [77.6623506, 13.0099034], [77.6623161, 13.0103386], [77.6622747, 13.0108489], [77.6622508, 13.0111485], [77.6621956, 13.0118433], [77.6621574, 13.0123529], [77.6621283, 13.0129337], [77.6621253, 13.0129624], [77.6621226, 13.0129878]]}"
way/376656220,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6448025, 13.0235663], [77.6422841, 13.0246819]]}"
way/376657398,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6633368, 13.0017603], [77.663322, 13.0019816], [77.6633167, 13.0020603], [77.6632014, 13.0037853], [77.6631359, 13.0045963], [77.6631041, 13.0048782], [77.6630684, 13.0051021], [77.6630318, 13.0052997], [77.6629111, 13.0060139], [77.662694, 13.0073478], [77.6625989, 13.0079104], [77.6625714, 13.0081079], [77.6625474, 13.0083456]]}"
way/376662041,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6693888, 12.9970148], [77.6696003, 12.9972142], [77.6699533, 12.9973963], [77.6701123, 12.9974686], [77.670498, 12.997625], [77.6706449, 12.9976937], [77.6708406, 12.9977854], [77.6715413, 12.9981135], [77.671595, 12.9981386], [77.6717284, 12.9981983], [77.6721315, 12.9983785], [77.6730545, 12.9988173], [77.6733556, 12.9989605], [77.673488, 12.9990235], [77.6736621, 12.999116], [77.6741325, 12.9993332], [77.6754253, 12.9999607], [77.6762539, 13.0003526], [77.6763894, 13.0003982], [77.6765114, 13.0004176], [77.6766034, 13.0004202], [77.6767791, 13.0004154], [77.6775323, 13.0003968], [77.677766, 13.000391], [77.6779586, 13.0003626], [77.6780619, 13.0003548], [77.6782002, 13.0003513], [77.6783496, 13.0003599], [77.6788948, 13.0003961], [77.6791245, 13.0004114]]}"
way/376784331,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6881617, 12.9901138], [77.6878437, 12.9905557], [77.687503, 12.991006], [77.6869837, 12.9916945]]}"
way/376784358,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.7020248, 12.9669743], [77.7019351, 12.9672994], [77.7019091, 12.967376], [77.7018715, 12.967487], [77.7017788, 12.9677092], [77.7016021, 12.9680489]]}"
way/376784372,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6859612, 12.9931398], [77.6851525, 12.9942241], [77.685118, 12.9942712], [77.6850903, 12.994309], [77.6848346, 12.994658], [77.6836193, 12.9963559], [77.68339, 12.9967099], [77.6832623, 12.9969071], [77.681801, 12.9992642], [77.68174, 12.9993649], [77.6814787, 12.9997852], [77.6813683, 12.9999341], [77.681275, 13.0000227], [77.6812176, 13.0000784], [77.6811371, 13.0001409], [77.680958, 13.0002346]]}"
way/376784380,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6889727, 12.9891258], [77.6892827, 12.9885645], [77.6893479, 12.9884558], [77.6896253, 12.9879941], [77.6897207, 12.9878304], [77.6898364, 12.987632], [77.6900622, 12.9872609], [77.6908133, 12.986018], [77.6915905, 12.9847487], [77.6918593, 12.9843072], [77.6920312, 12.9840248], [77.6922813, 12.9836172], [77.6922958, 12.9835935]]}"
way/376802900,yes,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6257857, 13.0021604], [77.6258176, 13.0022439], [77.6258701, 13.0023677], [77.6259827, 13.0026499], [77.6259928, 13.0026905], [77.6259975, 13.0027493], [77.6259331, 13.0030102], [77.6259576, 13.0030691], [77.6263268, 13.0039549], [77.6263629, 13.0040415], [77.6264017, 13.0042182]]}"
way/376978813,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.7000543, 12.9524376], [77.6999703, 12.9521804], [77.699924, 12.9520018], [77.6996083, 12.9502273], [77.6995123, 12.9496882], [77.6993624, 12.9488458], [77.6993, 12.9485568], [77.6992423, 12.9483213], [77.6991604, 12.9480295], [77.6991016, 12.94782], [77.6987508, 12.9467376], [77.6985419, 12.946124], [77.6985278, 12.9460851]]}"
way/377096332,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6984464, 12.9461947], [77.6986454, 12.9468495], [77.6988799, 12.9475122], [77.6989918, 12.9478403], [77.6990227, 12.9479427], [77.6990541, 12.9480686], [77.6991376, 12.9484036], [77.6991982, 12.9486586], [77.6992246, 12.94877], [77.6992843, 12.9490868], [77.6994257, 12.9499234], [77.6997166, 12.9516441], [77.699806, 12.9520254], [77.700024, 12.9529057], [77.7000909, 12.9531761], [77.7001447, 12.9534147]]}"
way/377103305,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.686987, 12.9317954], [77.6872753, 12.9320458], [77.68733, 12.9320929], [77.6880915, 12.9327487], [77.6894086, 12.9339593], [77.6896834, 12.9342068], [77.6899563, 12.9344583], [77.6903922, 12.9348599], [77.6904581, 12.9349227], [77.6910068, 12.9354262], [77.6911134, 12.9355201], [77.6924183, 12.9367277], [77.6931763, 12.9374551]]}"
way/377104670,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6819101, 12.9286159], [77.6825992, 12.9289641], [77.6833531, 12.9293316], [77.6843262, 12.9297729]]}"
way/377104672,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6795192, 12.927507], [77.679761, 12.9276205], [77.680202, 12.9278304], [77.6805921, 12.9280152], [77.6807901, 12.928109], [77.6813432, 12.9283711], [77.6817242, 12.9285307], [77.6819101, 12.9286159]]}"
way/377104675,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6752903, 12.9254641], [77.6756063, 12.92562], [77.6763224, 12.9259834], [77.6770573, 12.9263389], [77.6786437, 12.9270879]]}"
way/377105483,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6635896, 12.9211189], [77.6639564, 12.9210171], [77.6643062, 12.9209196], [77.6646317, 12.9208374], [77.6647433, 12.9208113], [77.6648463, 12.9208114]]}"
way/377106135,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6484131, 12.9244093], [77.6487145, 12.924448], [77.6498597, 12.9245269], [77.6501825, 12.9245437], [77.6505133, 12.9245341], [77.6508026, 12.9245087], [77.651232, 12.9244416], [77.6519763, 12.9242979], [77.6530883, 12.924073]]}"
way/377132617,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6239622, 12.9147233], [77.6236515, 12.9152415], [77.6231905, 12.9160684], [77.6230541, 12.9163304], [77.6230294, 12.9163778], [77.6229543, 12.9165505]]}"
way/377832174,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.589516, 13.0393318], [77.5894789, 13.0391065], [77.5893944, 13.0385944], [77.5893785, 13.0384662], [77.5893715, 13.0383177], [77.589351, 13.038078], [77.589311, 13.0376646], [77.5892901, 13.0366875], [77.5892819, 13.0365127], [77.5892804, 13.0364797], [77.589247, 13.0363012], [77.5891947, 13.0361346], [77.5891229, 13.0359547], [77.5891036, 13.0359091], [77.5890565, 13.0357979], [77.5890438, 13.0357679], [77.5887346, 13.0350515], [77.588618, 13.0347782], [77.5885209, 13.0345081], [77.5884633, 13.0342845], [77.588413, 13.034059], [77.588355, 13.0335843], [77.5883088, 13.0334036], [77.5882425, 13.0332254], [77.588199, 13.0330792], [77.5881293, 13.0328976]]}"
way/377832176,yes,trunk_link,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5921579, 13.0433062], [77.592248, 13.0434147], [77.5922987, 13.0434961], [77.5923337, 13.0435805], [77.5923569, 13.0436777], [77.5923657, 13.0437725], [77.5923616, 13.0438575], [77.5923488, 13.0439222], [77.5923346, 13.0439844], [77.5923011, 13.0440694], [77.5922634, 13.0441417], [77.5922194, 13.0442095], [77.5921655, 13.0442697], [77.5920907, 13.0443326], [77.5920081, 13.0443838], [77.5918923, 13.0444249], [77.5917943, 13.0444447], [77.5916763, 13.0444447], [77.5915906, 13.0444376], [77.5914991, 13.0444141], [77.5914134, 13.0443822], [77.5912994, 13.0443195], [77.5912179, 13.0442475], [77.5911372, 13.0441578], [77.5910618, 13.044051], [77.5909992, 13.0439289], [77.5908717, 13.0436877]]}"
way/377832181,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5918637, 13.0473039], [77.591608, 13.0468087], [77.5915321, 13.0466515], [77.5914969, 13.0465358], [77.591447, 13.0463767], [77.5913877, 13.0461232], [77.5913612, 13.0459536]]}"
way/377832184,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5853889, 13.0260838], [77.5852652, 13.0255172]]}"
way/377832186,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5913612, 13.0459536], [77.5912879, 13.0453143], [77.5912571, 13.0451033], [77.5912182, 13.0448898], [77.5911352, 13.0445665], [77.591043, 13.0442738], [77.5909587, 13.0440407], [77.5909033, 13.0439171], [77.5907549, 13.0435892]]}"
way/377832657,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5845952, 13.0227601], [77.5845738, 13.0226435], [77.5844759, 13.0221917], [77.5844519, 13.0220942], [77.584356, 13.021716], [77.5842475, 13.0213892], [77.5842032, 13.0212775], [77.5841564, 13.0211101], [77.5841499, 13.0210868], [77.5840493, 13.020727], [77.5840021, 13.020514], [77.5839718, 13.0203282], [77.583964, 13.0202242], [77.5839532, 13.0200807], [77.5839399, 13.0198429], [77.5839359, 13.0197212], [77.5839305, 13.019558], [77.5839307, 13.0195269], [77.5839314, 13.0194289], [77.5839328, 13.019243], [77.5839739, 13.0175964], [77.5839944, 13.0172922], [77.5839968, 13.0171632], [77.5840257, 13.016605]]}"
way/377833935,yes,trunk_link,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5841434, 13.01489], [77.5841429, 13.0147925], [77.5841054, 13.014661], [77.5841073, 13.0145669], [77.5841087, 13.0144958]]}"
way/377833936,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5840257, 13.016605], [77.5840352, 13.0161815], [77.5840358, 13.0157828], [77.584014, 13.014791]]}"
way/377835302,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5839007, 13.0167171], [77.5838524, 13.0180094], [77.5838475, 13.0181427], [77.5838198, 13.0195099], [77.5838187, 13.0197465], [77.5838176, 13.0199803], [77.5838323, 13.0202242], [77.5838563, 13.02045], [77.5838801, 13.020576], [77.5838984, 13.0206725], [77.5839734, 13.0209869], [77.584241, 13.0217331], [77.5843621, 13.0222165], [77.5844596, 13.0226635], [77.584493, 13.0229156]]}"
way/377835303,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5845186, 13.0230633], [77.5850796, 13.0251837]]}"
way/377852248,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5894807, 13.039608], [77.589603, 13.040348], [77.5896851, 13.0407089], [77.5898427, 13.0412857], [77.590048, 13.0420497], [77.5902942, 13.0427696], [77.5903526, 13.0429078], [77.5904649, 13.0431543], [77.5906655, 13.0435356], [77.590702, 13.043622]]}"
way/377852249,yes,trunk_link,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5907207, 13.0438388], [77.5907545, 13.0442123], [77.5908756, 13.0452698], [77.590899, 13.0453971], [77.5909351, 13.045499], [77.5909869, 13.0455768], [77.5910499, 13.0456373], [77.5911342, 13.0456891]]}"
way/377857856,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5880232, 13.0329352], [77.5881032, 13.0330682], [77.5881722, 13.0333085], [77.5882265, 13.0335027], [77.5882716, 13.0338253], [77.588291, 13.0340024], [77.5883357, 13.0342442], [77.5884182, 13.0345033], [77.5885099, 13.0347852], [77.5889404, 13.0358285], [77.5890163, 13.0360075], [77.5890483, 13.0360806], [77.5890995, 13.0362406], [77.5891498, 13.0364246], [77.5891769, 13.0366101], [77.5891813, 13.0367666], [77.5891935, 13.0372578], [77.589203, 13.0374634], [77.5892161, 13.0376983], [77.5892202, 13.0378672], [77.5892477, 13.0382016], [77.589262, 13.03833], [77.5892805, 13.0384761], [77.5892953, 13.0385738], [77.5893079, 13.0386768], [77.5893431, 13.038932]]}"
way/378425663,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5640161, 13.0150843], [77.5638987, 13.0151498], [77.5637143, 13.0152606], [77.5629446, 13.0157234], [77.562489, 13.0160007], [77.562164, 13.0161674], [77.5615458, 13.0165091], [77.5605477, 13.0170551], [77.5597173, 13.0175732], [77.5596542, 13.0176126], [77.5594417, 13.0177451], [77.5588757, 13.0180838]]}"
way/378425665,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5582075, 13.0184667], [77.5579995, 13.0185939], [77.5578976, 13.0186122], [77.5578018, 13.0186079], [77.5577187, 13.0185739], [77.5576302, 13.0185086], [77.5575516, 13.018424], [77.5574845, 13.0183169], [77.5572081, 13.0178212], [77.5571573, 13.01773], [77.5569749, 13.0174028], [77.5568646, 13.0171848]]}"
way/378443273,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5539385, 13.0157953], [77.5538558, 13.015933], [77.5538098, 13.016093], [77.5537834, 13.0162622], [77.5537673, 13.0164739], [77.5537535, 13.016681], [77.553732, 13.0168666], [77.5536719, 13.0171681], [77.5536278, 13.0173677], [77.5532036, 13.0189101], [77.5531446, 13.0191244], [77.5530753, 13.0193328], [77.5529841, 13.0195733], [77.5528265, 13.0198734], [77.5526048, 13.0202955], [77.5519269, 13.0215861], [77.5517795, 13.0218187], [77.5516561, 13.0219807], [77.5515535, 13.0220942], [77.5515166, 13.0221349], [77.5513611, 13.0222734], [77.551176, 13.0224171], [77.5509939, 13.0225315], [77.5484649, 13.0240149], [77.5484019, 13.0240518]]}"
way/378468045,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5565567, 13.0167961], [77.5569446, 13.0174983], [77.5570926, 13.0177664], [77.5571548, 13.0178893], [77.5574596, 13.0184313], [77.5575266, 13.0185332], [77.5576044, 13.0186116], [77.5576937, 13.0186699], [77.5577922, 13.0186978], [77.5578994, 13.0187057], [77.5579995, 13.018696], [77.5580845, 13.0186665], [77.5582556, 13.0185241]]}"
way/378595369,yes,trunk_link,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5664118, 13.014099], [77.5663344, 13.0140638], [77.5662888, 13.0140182], [77.5662701, 13.0139881], [77.5662648, 13.013941], [77.5662694, 13.0139116], [77.5662721, 13.0138849], [77.566478, 13.013755], [77.5670706, 13.0133975], [77.5675183, 13.0130571]]}"
way/378597199,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5663662, 13.0141746], [77.5672933, 13.0142404], [77.5676217, 13.0143258]]}"
way/378597200,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5728407, 13.014704], [77.5728808, 13.0147061], [77.5741014, 13.0147699], [77.5744368, 13.0147862], [77.5745002, 13.0147893], [77.5747475, 13.0148051], [77.5750631, 13.0148153], [77.5750862, 13.014816], [77.575762, 13.0148374], [77.5766071, 13.0148452], [77.5770005, 13.0148423], [77.5777181, 13.0148268], [77.5784883, 13.0148101]]}"
way/378597856,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.566999, 13.0132633], [77.566197, 13.0137691]]}"
way/378597857,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5662292, 13.0138493], [77.5670352, 13.0133266]]}"
way/378597858,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5652098, 13.0144036], [77.5654138, 13.0142927], [77.5662292, 13.0138493]]}"
way/378597859,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.566197, 13.0137691], [77.5651964, 13.0143594]]}"
way/378597861,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5654138, 13.0142927], [77.56545, 13.0142973], [77.5656902, 13.0141909], [77.5657704, 13.0141665], [77.565871, 13.0141492], [77.565956, 13.0141434], [77.5660613, 13.0141511], [77.5663662, 13.0141746]]}"
way/379763879,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5567559, 13.0437957], [77.5554968, 13.0440038], [77.5552718, 13.0440328], [77.5550974, 13.0440459], [77.5549714, 13.0440485], [77.5547688, 13.0440422]]}"
way/379763886,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5572052, 13.0437227], [77.5567559, 13.0437957]]}"
way/379763901,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5609833, 13.043605], [77.5607208, 13.0435902], [77.5586762, 13.0435891], [77.5584073, 13.0435888], [77.558249, 13.043594], [77.5580827, 13.0436097], [77.5572052, 13.0437227]]}"
way/379767870,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5567734, 13.0439027], [77.5572238, 13.0438364]]}"
way/379767874,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5572238, 13.0438364], [77.5580556, 13.0437242], [77.5582729, 13.0437033], [77.558458, 13.0436903], [77.5606923, 13.0436772], [77.5608535, 13.0436828], [77.5609697, 13.0436986]]}"
way/379767876,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5547631, 13.0441456], [77.5549606, 13.0441739], [77.5551347, 13.0441711], [77.5553493, 13.0441449], [77.5567734, 13.0439027]]}"
way/379857264,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5790501, 13.0475618], [77.5792403, 13.0474925], [77.5794436, 13.047401], [77.579626, 13.0472938], [77.5797923, 13.0471815], [77.5805984, 13.0465787], [77.5807231, 13.0464864], [77.5808679, 13.0463688], [77.5812328, 13.0460731], [77.5821103, 13.0453133], [77.5822846, 13.0451827], [77.5824933, 13.0450362], [77.5827406, 13.0448639], [77.5829525, 13.0447306], [77.5843607, 13.0438056], [77.5845908, 13.0436562], [77.584594, 13.0436541], [77.5847523, 13.0435574], [77.5849052, 13.0434686], [77.5850736, 13.0433849], [77.5852372, 13.0433144], [77.5854089, 13.0432491], [77.5855913, 13.0431994], [77.5862296, 13.0430505], [77.5876552, 13.0427735], [77.5882681, 13.0426846], [77.5884403, 13.0426716], [77.588598, 13.0426794], [77.5887616, 13.0427082]]}"
way/379878516,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5367142, 13.0308067], [77.5370762, 13.0305986], [77.5372088, 13.0305348], [77.5372402, 13.0305198]]}"
way/380724484,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6635066, 13.0003802], [77.6636195, 12.998913], [77.6636432, 12.998628], [77.6636575, 12.9984963], [77.6636891, 12.9983524], [77.6637416, 12.9982338], [77.6638181, 12.9980942], [77.6642016, 12.9974539], [77.6646758, 12.9965802]]}"
way/380724488,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.64235, 13.0248646], [77.6448854, 13.0237521]]}"
way/380724513,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6669519, 12.9957725], [77.6661756, 12.9954787], [77.6660316, 12.995443], [77.6659208, 12.995429], [77.6657879, 12.9954222], [77.6656681, 12.9954304], [77.665532, 12.9954657], [77.6654052, 12.9955058], [77.6652798, 12.9955774], [77.6651829, 12.9956591], [77.6650866, 12.9957694], [77.6649631, 12.99592], [77.6648288, 12.9961314], [77.6647092, 12.9963271], [77.6645456, 12.9966165], [77.664413, 12.9968261], [77.6636447, 12.998197], [77.6635934, 12.9983124], [77.663557, 12.998439], [77.6635405, 12.9985923], [77.6635154, 12.9989315], [77.6634018, 13.0003768]]}"
