osm_id,road_type,foot_access,surface,width,lit,sidewalk,crossing_count,street_lamp_count,lit_feature_count,crossing_density,lamp_density,lit_feature_density,road_type_score,surface_score,foot_access_score,explicit_lit_score,width_score,sidewalk_known,sidewalk_positive,pedestrian_infrastructure_score,crossing_score,lighting_score,pseudo_safety_score,safety_label
way/669514916,path,,,,,,0,0,0,0.0,0.0,0.0,0.75,0.5,0.5,0.5,0.5,0,0,0.6125,0.0,0.075,32.5,low
way/671051778,footway,,paving_stones,,,,0,0,0,0.0,0.0,0.0,0.9,1.0,0.5,0.5,0.5,0,0,0.78,0.0,0.075,40.875,medium
way/671743723,footway,yes,paved,,yes,,0,1,0,0.0,1.0,0.0,0.9,1.0,1.0,1.0,0.5,0,0,0.905,0.0,0.7000000000000001,62.75000000000001,high
way/671743725,footway,,paved,,,,0,0,1,0.0,0.0,1.0,0.9,1.0,0.5,0.5,0.5,0,0,0.78,0.0,0.375,48.375,high
way/671743726,footway,,paved,,,,0,0,0,0.0,0.0,0.0,0.9,1.0,0.5,0.5,0.5,0,0,0.78,0.0,0.075,40.875,medium
way/671743727,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/671743728,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/672590444,footway,,paving_stones,,,,0,2,0,0.0,1.0,0.0,0.9,1.0,0.5,0.5,0.5,0,0,0.78,0.0,0.625,54.625,high
way/672590448,footway,,cobblestone,,,,0,0,0,0.0,0.0,0.0,0.9,0.65,0.5,0.5,0.5,0,0,0.7100000000000001,0.0,0.075,37.375,medium
way/672590450,footway,,cobblestone,,,,0,0,0,0.0,0.0,0.0,0.9,0.65,0.5,0.5,0.5,0,0,0.7100000000000001,0.0,0.075,37.375,medium
way/672590454,footway,,concrete:lanes,,,,0,0,0,0.0,0.0,0.0,0.9,0.65,0.5,0.5,0.5,0,0,0.7100000000000001,0.0,0.075,37.375,medium
way/674203461,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/674239573,path,,,,,,0,0,0,0.0,0.0,0.0,0.75,0.5,0.5,0.5,0.5,0,0,0.6125,0.0,0.075,32.5,low
way/675402042,footway,,concrete,,,,0,0,0,0.0,0.0,0.0,0.9,1.0,0.5,0.5,0.5,0,0,0.78,0.0,0.075,40.875,medium
way/675496493,path,,,,,,0,0,0,0.0,0.0,0.0,0.75,0.5,0.5,0.5,0.5,0,0,0.6125,0.0,0.075,32.5,low
way/675649195,footway,,fine_gravel,,no,,0,0,2,0.0,0.0,1.0,0.9,0.35,0.5,0.2,0.5,0,0,0.65,0.0,0.32999999999999996,40.75,medium
way/675649199,path,,,,,,0,0,0,0.0,0.0,0.0,0.75,0.5,0.5,0.5,0.5,0,0,0.6125,0.0,0.075,32.5,low
way/676265336,path,yes,,,,,0,0,0,0.0,0.0,0.0,0.75,0.5,1.0,0.5,0.5,0,0,0.7375,0.0,0.075,38.75,medium
way/677253461,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/677253462,footway,,,,,,3,0,0,1.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,1.0,0.075,60.875000000000014,high
way/677253464,footway,,,,,,3,0,0,1.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,1.0,0.075,60.875000000000014,high
way/677253465,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/677326076,footway,,,,,,2,0,0,1.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,1.0,0.075,60.875000000000014,high
way/677360551,path,,,,,,0,10,0,0.0,1.0,0.0,0.75,0.5,0.5,0.5,0.5,0,0,0.6125,0.0,0.625,46.25,high
way/677360552,path,,,,,,0,2,0,0.0,1.0,0.0,0.75,0.5,0.5,0.5,0.5,0,0,0.6125,0.0,0.625,46.25,high
way/677671731,footway,,metal,5,yes,,0,1,1,0.0,1.0,1.0,0.9,0.65,0.5,1.0,1.0,0,0,0.76,0.0,1.0,63.0,high
way/678066268,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/678066269,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/678066270,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/678066271,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/678066272,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/678066399,footway,,,,,,3,0,0,1.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,1.0,0.075,60.875000000000014,high
way/678332727,footway,,paving_stones,,,,0,0,2,0.0,0.0,1.0,0.9,1.0,0.5,0.5,0.5,0,0,0.78,0.0,0.375,48.375,high
way/681579111,footway,,paving_stones,,yes,,0,0,2,0.0,0.0,1.0,0.9,1.0,0.5,1.0,0.5,0,0,0.78,0.0,0.44999999999999996,50.24999999999999,high
way/683384550,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/683384551,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/684288594,footway,,concrete,,yes,,0,0,1,0.0,0.0,1.0,0.9,1.0,0.5,1.0,0.5,0,0,0.78,0.0,0.44999999999999996,50.24999999999999,high
way/684288595,footway,,concrete,,yes,,0,1,1,0.0,1.0,1.0,0.9,1.0,0.5,1.0,0.5,0,0,0.78,0.0,1.0,64.0,high
way/684824223,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/684921477,footway,,unpaved,,,,0,0,0,0.0,0.0,0.0,0.9,0.35,0.5,0.5,0.5,0,0,0.65,0.0,0.075,34.375,low
way/687001501,footway,,paving_stones,,,,1,0,0,1.0,0.0,0.0,0.9,1.0,0.5,0.5,0.5,0,0,0.78,1.0,0.075,65.875,high
way/687001502,footway,yes,paving_stones,,no,,1,0,1,1.0,0.0,1.0,0.9,1.0,1.0,0.2,0.5,0,0,0.905,1.0,0.32999999999999996,78.5,high
way/687001503,footway,,paving_stones,,no,,0,0,2,0.0,0.0,1.0,0.9,1.0,0.5,0.2,0.5,0,0,0.78,0.0,0.32999999999999996,47.25,high
way/687251528,footway,,concrete,,,,0,0,0,0.0,0.0,0.0,0.9,1.0,0.5,0.5,0.5,0,0,0.78,0.0,0.075,40.875,medium
way/687375783,path,yes,concrete,,,,0,0,0,0.0,0.0,0.0,0.75,1.0,1.0,0.5,0.5,0,0,0.8375000000000001,0.0,0.075,43.75000000000001,high
way/687555359,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/687910159,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/687921107,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/687921109,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/687921111,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/687922246,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/688351855,living_street,,,,,,0,0,0,0.0,0.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,0.0,0.075,30.250000000000004,low
way/688353426,living_street,,,,,,0,0,0,0.0,0.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,0.0,0.075,30.250000000000004,low
way/688353428,living_street,,,,,,0,0,0,0.0,0.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,0.0,0.075,30.250000000000004,low
way/688353434,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/688353435,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/688432865,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/688432866,footway,,,,,,0,3,0,0.0,1.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.625,49.625,high
way/688432871,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/688432873,pedestrian,,,,,,0,0,0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0,0,0.725,0.0,0.075,38.125,medium
way/688432875,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/688597354,footway,yes,,,,,2,0,0,1.0,0.0,0.0,0.9,0.5,1.0,0.5,0.5,0,0,0.805,1.0,0.075,67.12500000000001,high
way/688597358,footway,yes,,,,,1,0,0,1.0,0.0,0.0,0.9,0.5,1.0,0.5,0.5,0,0,0.805,1.0,0.075,67.12500000000001,high
way/689305698,footway,,concrete,,,,0,0,0,0.0,0.0,0.0,0.9,1.0,0.5,0.5,0.5,0,0,0.78,0.0,0.075,40.875,medium
way/690136356,footway,designated,paved,,,,0,0,0,0.0,0.0,0.0,0.9,1.0,1.0,0.5,0.5,0,0,0.905,0.0,0.075,47.125,high
way/690202667,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/690202669,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/690202671,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/690202672,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/690202673,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/690202674,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/690202675,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/690202676,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/690202677,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/690202679,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/690202682,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/690210895,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/690210896,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/690210897,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/690210898,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/690210899,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/690210902,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/690210903,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/690210904,footway,,,,,,2,0,0,1.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,1.0,0.075,60.875000000000014,high
way/690210906,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/690847993,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/690847994,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/690847995,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/690847996,footway,,,,,,0,0,1,0.0,0.0,1.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.375,43.375,high
way/690848655,path,permissive,,,,,0,0,0,0.0,0.0,0.0,0.75,0.5,0.85,0.5,0.5,0,0,0.7000000000000001,0.0,0.075,36.875,medium
way/690853343,footway,,,,,,0,1,0,0.0,1.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.625,49.625,high
way/690853344,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/691136415,footway,,concrete:plates,,,,0,0,0,0.0,0.0,0.0,0.9,1.0,0.5,0.5,0.5,0,0,0.78,0.0,0.075,40.875,medium
way/691137061,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/691137065,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/691137068,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/691137070,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/691137807,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/691138815,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/691141375,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/691141376,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/691141392,footway,,,,,,1,0,0,1.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,1.0,0.075,60.875000000000014,high
way/691141394,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/691141395,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/691141396,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/691141398,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/691141400,path,,,,,,0,0,0,0.0,0.0,0.0,0.75,0.5,0.5,0.5,0.5,0,0,0.6125,0.0,0.075,32.5,low
way/691141402,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/691142199,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/691144639,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/691144642,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/691215103,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/691215104,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/691215105,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/691215106,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/691215108,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/691216253,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/691216254,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/691216256,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/691346389,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/691916761,path,,paving_stones,,,,0,0,0,0.0,0.0,0.0,0.75,1.0,0.5,0.5,0.5,0,0,0.7125000000000001,0.0,0.075,37.50000000000001,medium
way/691916762,path,,paving_stones,,,,0,0,0,0.0,0.0,0.0,0.75,1.0,0.5,0.5,0.5,0,0,0.7125000000000001,0.0,0.075,37.50000000000001,medium
way/691916763,path,,paving_stones,,,,0,0,0,0.0,0.0,0.0,0.75,1.0,0.5,0.5,0.5,0,0,0.7125000000000001,0.0,0.075,37.50000000000001,medium
way/691916764,path,,,,,,0,0,0,0.0,0.0,0.0,0.75,0.5,0.5,0.5,0.5,0,0,0.6125,0.0,0.075,32.5,low
way/691916765,path,,,,,,0,0,0,0.0,0.0,0.0,0.75,0.5,0.5,0.5,0.5,0,0,0.6125,0.0,0.075,32.5,low
way/691916766,path,,,,,,0,0,0,0.0,0.0,0.0,0.75,0.5,0.5,0.5,0.5,0,0,0.6125,0.0,0.075,32.5,low
way/691916767,path,,,,,,0,0,0,0.0,0.0,0.0,0.75,0.5,0.5,0.5,0.5,0,0,0.6125,0.0,0.075,32.5,low
way/691916768,path,,paving_stones,,,,0,0,0,0.0,0.0,0.0,0.75,1.0,0.5,0.5,0.5,0,0,0.7125000000000001,0.0,0.075,37.50000000000001,medium
way/691916769,path,,,,,,0,0,0,0.0,0.0,0.0,0.75,0.5,0.5,0.5,0.5,0,0,0.6125,0.0,0.075,32.5,low
way/691916770,path,,paving_stones,,,,0,0,0,0.0,0.0,0.0,0.75,1.0,0.5,0.5,0.5,0,0,0.7125000000000001,0.0,0.075,37.50000000000001,medium
way/691916771,path,,paving_stones,,,,0,0,0,0.0,0.0,0.0,0.75,1.0,0.5,0.5,0.5,0,0,0.7125000000000001,0.0,0.075,37.50000000000001,medium
way/691916772,path,,,,,,0,0,0,0.0,0.0,0.0,0.75,0.5,0.5,0.5,0.5,0,0,0.6125,0.0,0.075,32.5,low
way/691916773,path,,,,,,0,0,0,0.0,0.0,0.0,0.75,0.5,0.5,0.5,0.5,0,0,0.6125,0.0,0.075,32.5,low
way/691916774,path,,,,,,0,0,0,0.0,0.0,0.0,0.75,0.5,0.5,0.5,0.5,0,0,0.6125,0.0,0.075,32.5,low
way/691916776,path,,,,,,0,0,0,0.0,0.0,0.0,0.75,0.5,0.5,0.5,0.5,0,0,0.6125,0.0,0.075,32.5,low
way/691949963,footway,,paving_stones,,yes,,2,15,3,1.0,1.0,1.0,0.9,1.0,0.5,1.0,0.5,0,0,0.78,1.0,1.0,89.0,high
way/692684866,path,,paved,2.4,,,0,0,0,0.0,0.0,0.0,0.75,1.0,0.5,0.5,0.85,0,0,0.7475,0.0,0.075,39.25,medium
way/692684877,living_street,,,,,,0,0,0,0.0,0.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,0.0,0.075,30.250000000000004,low
way/692684888,living_street,,,,,,0,0,0,0.0,0.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,0.0,0.075,30.250000000000004,low
way/692684893,living_street,,,,,,0,0,0,0.0,0.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,0.0,0.075,30.250000000000004,low
way/692684894,living_street,,,,,,0,0,0,0.0,0.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,0.0,0.075,30.250000000000004,low
way/692684895,living_street,,,,,,0,0,0,0.0,0.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,0.0,0.075,30.250000000000004,low
way/692684896,living_street,,,,,,0,0,0,0.0,0.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,0.0,0.075,30.250000000000004,low
way/692684897,living_street,,,,,,0,0,0,0.0,0.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,0.0,0.075,30.250000000000004,low
way/692684898,living_street,,,,,,0,0,0,0.0,0.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,0.0,0.075,30.250000000000004,low
way/693042847,footway,,paved,,,,0,0,0,0.0,0.0,0.0,0.9,1.0,0.5,0.5,0.5,0,0,0.78,0.0,0.075,40.875,medium
way/693042848,footway,,paved,,,,0,0,0,0.0,0.0,0.0,0.9,1.0,0.5,0.5,0.5,0,0,0.78,0.0,0.075,40.875,medium
way/693042849,footway,,paved,,,,0,0,0,0.0,0.0,0.0,0.9,1.0,0.5,0.5,0.5,0,0,0.78,0.0,0.075,40.875,medium
way/693042850,footway,,paved,,,,0,0,0,0.0,0.0,0.0,0.9,1.0,0.5,0.5,0.5,0,0,0.78,0.0,0.075,40.875,medium
way/693042851,footway,,paved,,,,0,0,0,0.0,0.0,0.0,0.9,1.0,0.5,0.5,0.5,0,0,0.78,0.0,0.075,40.875,medium
way/693042852,footway,,paved,,,,0,0,0,0.0,0.0,0.0,0.9,1.0,0.5,0.5,0.5,0,0,0.78,0.0,0.075,40.875,medium
way/693042853,footway,,paved,,,,0,0,0,0.0,0.0,0.0,0.9,1.0,0.5,0.5,0.5,0,0,0.78,0.0,0.075,40.875,medium
way/693348728,path,,,,,,0,0,0,0.0,0.0,0.0,0.75,0.5,0.5,0.5,0.5,0,0,0.6125,0.0,0.075,32.5,low
way/693348729,path,,,,,,0,0,0,0.0,0.0,0.0,0.75,0.5,0.5,0.5,0.5,0,0,0.6125,0.0,0.075,32.5,low
way/693348730,path,,,,,,0,0,0,0.0,0.0,0.0,0.75,0.5,0.5,0.5,0.5,0,0,0.6125,0.0,0.075,32.5,low
way/693348731,path,,,,,,0,0,0,0.0,0.0,0.0,0.75,0.5,0.5,0.5,0.5,0,0,0.6125,0.0,0.075,32.5,low
way/693348732,path,,,,,,0,0,0,0.0,0.0,0.0,0.75,0.5,0.5,0.5,0.5,0,0,0.6125,0.0,0.075,32.5,low
way/693348733,path,,,,,,0,0,0,0.0,0.0,0.0,0.75,0.5,0.5,0.5,0.5,0,0,0.6125,0.0,0.075,32.5,low
way/693348734,path,,,,,,0,0,0,0.0,0.0,0.0,0.75,0.5,0.5,0.5,0.5,0,0,0.6125,0.0,0.075,32.5,low
way/693348735,path,,,,,,0,0,0,0.0,0.0,0.0,0.75,0.5,0.5,0.5,0.5,0,0,0.6125,0.0,0.075,32.5,low
way/693606164,path,,asphalt,,,,0,0,0,0.0,0.0,0.0,0.75,1.0,0.5,0.5,0.5,0,0,0.7125000000000001,0.0,0.075,37.50000000000001,medium
way/694323953,living_street,,,,,,2,0,0,1.0,0.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,1.0,0.075,55.25000000000001,high
way/694528613,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/694929059,footway,,paving_stones,,,,5,0,0,1.0,0.0,0.0,0.9,1.0,0.5,0.5,0.5,0,0,0.78,1.0,0.075,65.875,high
way/695012184,living_street,,,,,,0,0,0,0.0,0.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,0.0,0.075,30.250000000000004,low
way/695042718,living_street,,,,,,0,0,0,0.0,0.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,0.0,0.075,30.250000000000004,low
way/695545691,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/695545693,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/695545695,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/695545697,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/695545699,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/695545701,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/695545703,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/695545705,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/695545707,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/695545708,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/695545712,path,,,,,,0,0,0,0.0,0.0,0.0,0.75,0.5,0.5,0.5,0.5,0,0,0.6125,0.0,0.075,32.5,low
way/695554348,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/695555149,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/695555150,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
