osm_id,road_type,foot_access,sidewalk,lit,surface,width,geometry_type,geometry
way/1241127465,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.625846, 12.9336744], [77.6258613, 12.9337085], [77.6258843, 12.9337384], [77.6259137, 12.9337623], [77.6259479, 12.933779], [77.6259837, 12.9337875], [77.6260205, 12.9337881], [77.6260565, 12.9337808], [77.62609, 12.9337659], [77.6261193, 12.9337331], [77.6261427, 12.9336962], [77.6261598, 12.9336561], [77.6261708, 12.9336079], [77.6261726, 12.9335586], [77.6261651, 12.9335097], [77.6262, 12.9331437], [77.6264515, 12.9324201]]}"
way/1241127466,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6250337, 12.9314166], [77.6251406, 12.9317431], [77.6253904, 12.9324382], [77.625846, 12.9336744]]}"
way/1241127467,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6267445, 12.9307693], [77.6267539, 12.9305728]]}"
way/1241266332,footway,,,,grass_paver,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6491529, 13.0706635], [77.6493536, 13.0705726], [77.6494104, 13.0705726], [77.6494952, 13.0705329], [77.6495649, 13.0705339], [77.64961, 13.0706039], [77.64964, 13.0706186], [77.6497237, 13.0706154], [77.6497999, 13.0705925], [77.649905, 13.0705423], [77.6499388, 13.0705052], [77.6499844, 13.0704654], [77.6500278, 13.0704523]]}"
way/1241266333,footway,,,,dirt,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6500278, 13.0704523], [77.6506287, 13.0701863]]}"
way/1241299210,footway,,,,dirt,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6480076, 12.9245527], [77.6479554, 12.9244717]]}"
way/1241299211,footway,,,,paving_stones,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6479554, 12.9244717], [77.6477791, 12.9244188], [77.6476205, 12.9243541]]}"
way/1241299212,footway,,,,paving_stones,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6476205, 12.9243541], [77.647545, 12.9243257], [77.6474512, 12.924277], [77.6472359, 12.9241541], [77.6467712, 12.9238646], [77.6464386, 12.9236548], [77.646104, 12.9233626], [77.6460363, 12.9232987], [77.645354, 12.922655]]}"
way/1241299214,footway,,,,paving_stones,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6491711, 12.9246646], [77.6491745, 12.9246292], [77.6490317, 12.9246201], [77.6487145, 12.9245966], [77.648349, 12.9245724], [77.6480647, 12.9245554], [77.6480076, 12.9245527], [77.6474894, 12.9245286], [77.6471467, 12.9244979], [77.6467612, 12.9244469], [77.6462287, 12.924426], [77.6456045, 12.924424], [77.64518, 12.9244025], [77.644779, 12.9242868], [77.6444022, 12.9241587], [77.6440273, 12.9240391], [77.6434667, 12.9238822], [77.64288, 12.9237103], [77.6424079, 12.9235868], [77.6414668, 12.923326], [77.6413367, 12.9233058], [77.6412985, 12.9233087], [77.6411627, 12.9233332], [77.6407929, 12.9234633], [77.6403231, 12.9236456]]}"
way/1241308610,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6491218, 12.9127618], [77.6490461, 12.9127618], [77.6490305, 12.912762]]}"
way/1241308611,footway,,,,paving_stones,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6490263, 12.9132396], [77.6490305, 12.912762], [77.6490334, 12.912543], [77.6490321, 12.9124903]]}"
way/1241312581,footway,yes,,,paving_stones,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6517605, 12.9120656], [77.6491513, 12.9120008], [77.6490748, 12.9119967]]}"
way/1241312582,footway,,,,asphalt,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6490748, 12.9119967], [77.6490322, 12.9119961], [77.6489761, 12.9119954]]}"
way/1241312587,footway,,,,asphalt,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6445322, 12.9120832], [77.6445558, 12.9120842], [77.6445594, 12.9121368], [77.6445244, 12.9121366]]}"
way/1241317262,footway,,,,paving_stones,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6517605, 12.9120656], [77.6517611, 12.912042]]}"
way/1241317263,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6517648, 12.9119226], [77.6517655, 12.9119018]]}"
way/1241317265,footway,,,,paving_stones,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6517605, 12.9120656], [77.6517606, 12.9120809]]}"
way/1241317266,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6516281, 12.9172857], [77.6516287, 12.917332], [77.6516294, 12.9173818]]}"
way/1241322657,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6890412, 12.9220778], [77.6894052, 12.9220697], [77.6899308, 12.9220458], [77.6904993, 12.9220454], [77.6911054, 12.9220241], [77.6912048, 12.9220206], [77.6918228, 12.9219962], [77.6918762, 12.9219941], [77.692443, 12.9219758], [77.6930506, 12.9219562], [77.6935943, 12.9219386], [77.6936661, 12.9219362], [77.6942035, 12.9219184]]}"
way/1241434298,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.7225403, 12.9817032], [77.7224956, 12.9816878]]}"
way/1241434302,footway,,,,asphalt,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.7266325, 12.9766659], [77.7266312, 12.9766172], [77.72663, 12.9765728]]}"
way/1241434303,footway,,,,concrete,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.72663, 12.9765728], [77.7266284, 12.9765142]]}"
way/1241434304,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.7266258, 12.9764147], [77.726625, 12.9763812]]}"
way/1241434305,footway,,,,paving_stones,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.7272988, 12.9763412], [77.7273253, 12.9763386]]}"
way/1241434306,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.7269589, 12.976691], [77.7269893, 12.9766807], [77.7270063, 12.9766749]]}"
way/1241434307,footway,,,,paving_stones,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.7266329, 12.9766804], [77.7266325, 12.9766659]]}"
way/1241434313,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.7263089, 12.9766945], [77.7263075, 12.9766747]]}"
way/1241434314,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.7262902, 12.9764362], [77.7262868, 12.9763936]]}"
way/1241435284,path,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6457091, 12.9235579], [77.6458968, 12.9237561], [77.6457918, 12.9239238]]}"
way/1241435285,path,,,,paving_stones,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6460672, 12.9232742], [77.6460363, 12.9232987], [77.6460292, 12.9233043], [77.6459558, 12.9233624], [77.6457091, 12.9235579], [77.6456387, 12.9236136]]}"
way/1241445649,footway,yes,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6813891, 12.9247852], [77.6814117, 12.9247478], [77.6814339, 12.9247189], [77.6814519, 12.9246921], [77.6814624, 12.9246457], [77.6814603, 12.9246055], [77.6814508, 12.9245705], [77.681437, 12.9245282], [77.6814254, 12.9244849], [77.6814286, 12.9244663], [77.6814413, 12.9244261]]}"
way/1241545360,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6912793, 12.9300032], [77.6913454, 12.9299957], [77.6913997, 12.9299895]]}"
way/1241545361,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6914106, 12.9299903], [77.6913997, 12.9299895]]}"
way/1241545362,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6946219, 12.9287892], [77.6939469, 12.9288492], [77.6937829, 12.9288699], [77.6937092, 12.9289019], [77.6933846, 12.9289322]]}"
way/1241545363,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6933846, 12.9289322], [77.693342, 12.9289362], [77.6932858, 12.9289415]]}"
way/1241545364,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6932858, 12.9289415], [77.6932063, 12.9289486]]}"
way/1241545373,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6923781, 12.9271484], [77.6930338, 12.9270805]]}"
way/1241545376,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6914106, 12.9299903], [77.6914227, 12.9301254], [77.6915971, 12.9302813], [77.69294, 12.9297592], [77.6929799, 12.9297285], [77.6929991, 12.9297137], [77.6930527, 12.9296621], [77.6931, 12.929605], [77.6931362, 12.9295505], [77.6931668, 12.9294928], [77.6931913, 12.9294325], [77.6932097, 12.9293702], [77.6932025, 12.9291266], [77.6931926, 12.929026]]}"
way/1241556748,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4963957, 12.9666131], [77.4961709, 12.9658084], [77.4961602, 12.965759], [77.4961556, 12.9657088], [77.4961566, 12.9656652], [77.4961623, 12.9656219], [77.4961726, 12.9655794], [77.4962526, 12.9651663], [77.4962629, 12.9650933], [77.4962645, 12.9650385], [77.4962612, 12.9649838], [77.4962339, 12.9646984], [77.4962328, 12.964656], [77.4962254, 12.9646142], [77.4962118, 12.9645739], [77.4961894, 12.9645313], [77.4961602, 12.9644928], [77.496125, 12.9644594], [77.4958696, 12.9641708], [77.4957419, 12.9639866], [77.4955869, 12.9637377], [77.495432, 12.9633777], [77.4952277, 12.9629612], [77.4950711, 12.9627057], [77.4950366, 12.9626697], [77.4949985, 12.9626375], [77.494957, 12.9626094], [77.4949042, 12.9625821], [77.4948483, 12.9625615], [77.4947901, 12.9625481], [77.4941006, 12.9627405], [77.4930943, 12.9630043], [77.4930631, 12.9630263], [77.4930362, 12.9630531], [77.4930143, 12.963084], [77.4929959, 12.9631244], [77.4929861, 12.9631675], [77.4929854, 12.9632117], [77.4930091, 12.9633089], [77.4930399, 12.9634042], [77.4930732, 12.9634872], [77.493112, 12.9635678], [77.493156, 12.9636459], [77.493205, 12.9637211], [77.4932354, 12.9637851], [77.493261, 12.963851], [77.4932816, 12.9639186], [77.4933006, 12.964006], [77.4933115, 12.9640947], [77.493314, 12.964184], [77.4933548, 12.9646552], [77.4933399, 12.9647233], [77.4933206, 12.9647903], [77.493297, 12.964856], [77.4932656, 12.9649276], [77.4932293, 12.9649968], [77.493188, 12.9650634], [77.4930433, 12.9654135], [77.4928986, 12.9658415], [77.4928806, 12.965928], [77.4928713, 12.9660158], [77.4928708, 12.966106], [77.4928793, 12.9661959], [77.4928968, 12.9662845], [77.4930126, 12.9670146], [77.4930637, 12.9672353], [77.4930792, 12.9672736], [77.4931, 12.9673095], [77.4931256, 12.9673423], [77.4931556, 12.9673713], [77.4931884, 12.9673953], [77.4932242, 12.9674149], [77.4932623, 12.9674297], [77.4933021, 12.9674393], [77.4935472, 12.9674095], [77.4944615, 12.9672452], [77.4950642, 12.9671656], [77.4956159, 12.9671357], [77.4962867, 12.9668437], [77.4963203, 12.9668257], [77.4963496, 12.9668016], [77.4963735, 12.9667723], [77.4963925, 12.9667353], [77.4964028, 12.9666951], [77.4964039, 12.9666537], [77.4963957, 12.9666131]]}"
way/1241557220,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4838441, 12.9591954], [77.4838346, 12.959033]]}"
way/1241557221,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4817381, 12.9597317], [77.4817262, 12.9594527]]}"
way/1241557222,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4816998, 12.9594538], [77.4817124, 12.9597306]]}"
way/1241557223,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4816981, 12.9589798], [77.4817117, 12.9590123], [77.4817172, 12.9591914], [77.4817186, 12.9592353], [77.481722, 12.9593474]]}"
way/1241557224,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4816981, 12.9589798], [77.4816897, 12.9588839]]}"
way/1241557225,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4816897, 12.9593486], [77.4816873, 12.9591939], [77.4816845, 12.9590156], [77.4816981, 12.9589798]]}"
way/1241557226,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4816598, 12.9594553], [77.4816587, 12.9594278], [77.481657, 12.9593855], [77.4816555, 12.9593499], [77.4816897, 12.9593486], [77.481722, 12.9593474], [77.4817561, 12.9593461], [77.4817571, 12.9593706], [77.4817591, 12.9594203], [77.4817603, 12.9594514], [77.4817262, 12.9594527], [77.4816998, 12.9594538], [77.4816598, 12.9594553]]}"
way/1241557227,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4817571, 12.9593706], [77.4824677, 12.9593358], [77.4824626, 12.959301], [77.4825094, 12.9592943], [77.4825204, 12.9593533]]}"
way/1241557228,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4817591, 12.9594203], [77.4824711, 12.9593839], [77.4824779, 12.9594196], [77.482529, 12.9594072], [77.4825204, 12.9593533]]}"
way/1241557229,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4826837, 12.9593226], [77.4825204, 12.9593533]]}"
way/1241557230,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4827086, 12.9594434], [77.4826837, 12.9593226], [77.4826774, 12.9592925], [77.4826482, 12.959151]]}"
way/1241557231,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4826774, 12.9592925], [77.482792, 12.9592695]]}"
way/1241557232,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4809234, 12.9594165], [77.4808374, 12.9594138]]}"
way/1241557233,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4809256, 12.959374], [77.4809864, 12.9593757], [77.4809873, 12.9594155], [77.481657, 12.9593855]]}"
way/1241557234,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4809195, 12.9594941], [77.4809839, 12.9594976], [77.4809839, 12.9594611], [77.4816587, 12.9594278]]}"
way/1241557235,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4809155, 12.9595723], [77.4809195, 12.9594941], [77.4809234, 12.9594165], [77.4809256, 12.959374], [77.4809399, 12.9590935]]}"
way/1241560537,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4763034, 12.956404], [77.4760702, 12.9556656], [77.4760635, 12.9556262], [77.4760515, 12.9555879], [77.4760343, 12.9555517], [77.4760123, 12.9555179], [77.4759855, 12.9554871], [77.4759547, 12.9554601]]}"
way/1241560538,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4764166, 12.9563746], [77.4761613, 12.9556225], [77.4760804, 12.9554001], [77.4760609, 12.9553581], [77.4760361, 12.9553188], [77.4760098, 12.9552866], [77.47598, 12.9552574], [77.4758744, 12.9551836], [77.4758191, 12.955274], [77.4758632, 12.9553004], [77.4759042, 12.9553313], [77.4759293, 12.9553541], [77.4759527, 12.9553786]]}"
way/1241560539,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4764809, 12.9555562], [77.4761613, 12.9556225]]}"
way/1241560540,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4766713, 12.9563091], [77.4764166, 12.9563746], [77.4763034, 12.956404], [77.4759783, 12.9564239], [77.4759547, 12.9554601], [77.4759527, 12.9553786]]}"
way/1241563228,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.7160141, 13.0240567], [77.7162281, 13.0236469]]}"
way/1241563229,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.7156186, 13.0238607], [77.715874, 13.0239873]]}"
way/1241563230,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.7161007, 13.0235838], [77.7159783, 13.0235231], [77.7159658, 13.0235471]]}"
way/1241563723,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.7227306, 12.9366662], [77.7227512, 12.9366528], [77.7227747, 12.9366452], [77.7228031, 12.9366445], [77.7228304, 12.9366523]]}"
way/1241563724,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.7229428, 12.9367473], [77.7229143, 12.9367487], [77.7228867, 12.9367551], [77.7228627, 12.9367652], [77.7228525, 12.9367716]]}"
way/1241563725,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.7228525, 12.9367716], [77.7228407, 12.936779], [77.7228213, 12.9367961], [77.7228101, 12.9368021], [77.7227975, 12.9368045], [77.7227848, 12.9368029], [77.722772, 12.9367967], [77.7227622, 12.9367865], [77.7227566, 12.9367736], [77.722756, 12.9367597], [77.7227585, 12.9367416], [77.7227576, 12.9367233], [77.7227501, 12.9366976], [77.7227358, 12.9366748], [77.7227306, 12.9366662], [77.7227258, 12.9366581], [77.7227218, 12.9366392], [77.722724, 12.9366206], [77.7227319, 12.9366035], [77.7227347, 12.9365881], [77.7227335, 12.9365725], [77.7227272, 12.9365557], [77.7227259, 12.9365461], [77.7227288, 12.9365368], [77.722738, 12.9365281], [77.7227506, 12.9365255], [77.7227655, 12.9365216], [77.7227809, 12.9365218], [77.7227957, 12.9365262], [77.7228086, 12.9365345], [77.7228188, 12.9365459], [77.7228252, 12.9365596], [77.7228323, 12.9365807], [77.7228353, 12.9366028], [77.7228348, 12.9366215], [77.7228315, 12.9366399], [77.7228304, 12.9366523], [77.7228293, 12.9366645], [77.7228299, 12.9366892], [77.7228373, 12.9367314], [77.7228525, 12.9367716]]}"
way/1241563726,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.7226244, 12.9367755], [77.722756, 12.9367597]]}"
way/1241563727,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.7226412, 12.9369058], [77.7226244, 12.9367755], [77.7226225, 12.9367606]]}"
way/1241563728,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.7225224, 12.9369283], [77.7225053, 12.9367911]]}"
way/1241563729,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.7224154, 12.9366142], [77.722433, 12.9365865], [77.7224573, 12.936564], [77.7224867, 12.9365483], [77.7225191, 12.9365404], [77.7225526, 12.9365407], [77.7225849, 12.9365492], [77.7226139, 12.9365655], [77.7226378, 12.9365884], [77.7226556, 12.9366179], [77.7226647, 12.936651], [77.7226644, 12.9366852], [77.7226549, 12.9367181], [77.7226367, 12.9367474], [77.7226225, 12.9367606], [77.7226113, 12.9367709], [77.7225803, 12.936787], [77.722546, 12.9367946], [77.7225119, 12.9367931], [77.7225053, 12.9367911], [77.7224794, 12.9367832], [77.7224506, 12.9367654], [77.7224275, 12.9367409], [77.7224116, 12.9367115], [77.7224041, 12.9366791], [77.7224053, 12.9366459], [77.7224154, 12.9366142]]}"
way/1241956507,footway,,,,concrete,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.7086229, 12.9710322], [77.7086525, 12.971034]]}"
way/1241956508,footway,,,,concrete,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.7086561, 12.9709731], [77.708665, 12.970912]]}"
way/1241956510,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.7087902, 12.9709177], [77.7087966, 12.9707834]]}"
way/1242193205,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6070407, 12.9363118], [77.607052, 12.9363568], [77.6070708, 12.9364319]]}"
way/1242193217,footway,,,yes,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6058133, 12.936441], [77.6058143, 12.9364502], [77.6058203, 12.9365038]]}"
